Frequency_Hz,Frequency_GHz,Er,h_mm,W_mm,L_mm,Leff_mm,dL_mm,eps_eff,G1_S,G12_S,Rin_edge_Ohm,Feed_W_mm,Feed_L_mm,Ground_L_mm,Ground_W_mm,min_S11_dB
5900000000.0,5.9,4.4,1.6,15.461684728485887,11.526800629694879,12.97277333958275,0.7229863549439346,3.8354094231941396,0.0009692854963392685,0.000528185651311903,333.8962495432817,3.0589749829276442,3.2431933348956874,21.12680062969488,25.061684728485886,-2.6210842814086903
6000000000.0,6.0,4.4,1.6,15.203989983011121,11.320330233395447,12.765371318795548,0.7225205427000503,3.830116725667414,0.0009692854963392683,0.0005276619766851327,334.01305590890945,3.0589749829276442,3.191342829698887,20.92033023339545,24.80398998301112,-2.620153705278661
6100000000.0,6.1,4.4,1.6,14.95474424558471,11.120557928813879,12.564666898036151,0.7220544846111361,3.8248973602698886,0.0009692854963392685,0.0005271443562870246,334.1285922106408,3.0589749829276442,3.1411667245090378,20.720557928813882,24.554744245584708,-2.619233902252352
6200000000.0,6.2,4.4,1.6,14.713538693236567,10.927161629593737,12.370338049178232,0.7215882097922468,3.819749649091567,0.0009692854963392679,0.0005266326694527554,334.2428826882197,3.0589749829276442,3.092584512294558,20.527161629593742,24.313538693236566,-2.6183246573983547
6300000000.0,6.3,4.4,1.6,14.47999046001059,10.739839639286636,12.182083132145044,0.7211217464292029,3.814671967484246,0.0009692854963392679,0.000526126798937271,334.3559509168925,3.0589749829276442,3.045520783036261,20.339839639286637,24.079990460010592,-2.617425761881529
6400000000.0,6.4,4.4,1.6,14.253740609072924,10.558309060604648,11.999619304229807,0.7206551218125795,3.809662741907311,0.0009692854963392683,0.0005256266307897448,334.467819831158,3.0589749829276442,2.9999048260574517,20.158309060604648,23.853740609072926,-2.6165370127390615
6500000000.0,6.5,4.4,1.6,14.034452292010267,10.382304351411536,11.82268107615193,0.7201883623701976,3.804720447879064,0.0009692854963392679,0.0005251320542336947,334.5785117474691,3.0589749829276442,2.9556702690379826,19.98230435141154,23.634452292010266,-2.6156582126666095
6600000000.0,6.6,4.4,1.6,13.821809075464657,10.211576011894948,11.651018999291331,0.7197214936981914,3.7998436080275475,0.0009692854963392685,0.0005246429615524401,334.6880483859448,3.0589749829276442,2.912754749822833,19.811576011894946,23.421809075464658,-2.6147891698140024
6700000000.0,6.7,4.4,1.6,13.6155134176219,10.04588938921891,11.484398470400368,0.7192545405907292,3.7950307902351814,0.0009692854963392683,0.0005241592479796306,334.79645089114445,3.0589749829276442,2.871099617600092,19.64588938921891,23.215513417621903,-2.6139296975899606
6800000000.0,6.8,4.4,1.6,13.415285279127458,9.885023587567558,11.322598641704465,0.718787527068454,3.790280605871947,0.0009692854963392683,0.0005236808115945768,334.90373985194816,3.0589749829276442,2.830649660426116,19.485023587567557,23.01528527912746,-2.6130796144754114
6900000000.0,6.9,4.4,1.6,13.22086085479228,9.728770472892469,11.165411425703892,0.7183204764057112,3.785591708112145,0.0009692854963392685,0.0005232075532221285,335.0099353205942,3.0589749829276442,2.791352856425973,19.32877047289247,22.82086085479228,-2.6122387438449035
7000000000.0,7.0,4.4,1.6,13.031991414009532,9.57693376289701,11.012640585210258,0.7178534111566234,3.7809627903301113,0.0009692854963392685,0.0005227393763368763,335.11505683091167,3.0589749829276442,2.7531601463025646,19.17693376289701,22.631991414009534,-2.6114069137957547
7100000000.0,7.1,4.4,1.6,12.84844223916433,9.429328193857673,10.864100900217814,0.7173863531800697,3.7763925845705377,0.0009692854963392685,0.0005222761869714493,335.2191234157907,3.0589749829276442,2.7160252250544534,19.029328193857676,22.44844223916433,-2.6105839569844855
7200000000.0,7.2,4.4,1.6,12.669991652509268,9.285778756815448,10.7196174041427,0.7169193236636254,3.7718798600893466,0.0009692854963392679,0.0005218178936287042,335.3221536239279,3.0589749829276442,2.679904351035675,18.885778756815448,22.26999165250927,-2.609769710470224
7300000000.0,7.3,4.4,1.6,12.49643012302284,9.14611999648839,10.579024682781412,0.7164523431465111,3.76742342196129,0.0009692854963392685,0.000521364407197611,335.42416553588146,3.0589749829276442,2.644756170695353,18.74611999648839,22.09643012302284,-2.608964015564686
7400000000.0,7.4,4.4,1.6,12.327559445684694,9.010195366975132,10.442166230058339,0.715985431541603,3.7630221097507066,0.0009692854963392683,0.0005209156408726481,335.52517677947304,3.0589749829276442,2.6105415575145847,18.610195366975134,21.927559445684697,-2.608166717688423
7500000000.0,7.5,4.4,1.6,12.163191986408897,8.877856638951556,10.308893855264643,0.7155186081565438,3.7586747962420777,0.0009692854963392683,0.0005204715100765381,335.62520454456245,3.0589749829276442,2.5772234638161606,18.477856638951557,21.7631919864089,-2.607377666233042
7600000000.0,7.6,4.4,1.6,12.003149986587726,8.748963353620242,10.179067137048255,0.7150518917140056,3.7543803862272225,0.0009692854963392679,0.000520031932386158,335.724265597231,3.0589749829276442,2.544766784262064,18.348963353620242,21.603149986587727,-2.6065967144290743
7700000000.0,7.7,4.4,1.6,11.847264921826849,8.623382319164815,10.052552919907091,0.714585300371138,3.7501378153461804,0.0009692854963392683,0.0005195968274614704,335.8223762933976,3.0589749829276442,2.513138229976773,18.223382319164816,21.44726492182685,-2.6058237192192464
7800000000.0,7.8,4.4,1.6,11.695376910008555,8.500987145896717,9.929224849373208,0.7141188517382446,3.745946048978985,0.0009692854963392685,0.0005191661169773277,335.91955259189814,3.0589749829276442,2.482306212343302,18.100987145896717,21.295376910008557,-2.605058541136862
7900000000.0,7.9,4.4,1.6,11.547334164312243,8.381657816668028,9.80896294246147,0.7136525628967209,3.7418040811857116,0.0009692854963392683,0.0005187397245580169,336.01581006704845,3.0589749829276442,2.4522407356153675,17.98165781666803,21.147334164312245,-2.6043010441890964
8000000000.0,8.0,4.4,1.6,11.40299248725834,8.265280289466354,9.691653190298936,0.7131864504162908,3.7377109336923393,0.0009692854963392685,0.0005183175757144101,336.11116392071955,3.0589749829276442,2.422913297574734,17.865280289466355,21.002992487258343,-2.603551095744922
8100000000.0,8.1,4.4,1.6,11.262214802230458,8.151746129412409,9.577187190155554,0.7127205303715725,3.733665654920096,0.0009692854963392683,0.0005178995977835991,336.2056289939464,3.0589749829276442,2.3942967975388885,17.75174612941241,20.862214802230458,-2.602808566427467
8200000000.0,8.2,4.4,1.6,11.124870719276428,8.04095216765188,9.465461804367889,0.7122548183580042,3.729667319056109,0.0009692854963392679,0.0005174857198709004,336.29921977808897,3.0589749829276442,2.3663654510919723,17.64095216765188,20.724870719276428,-2.6020733300106147
8300000000.0,8.3,4.4,1.6,10.990836132297195,7.932800184874939,9.35637884388926,0.7117893295071612,3.7257150251632916,0.0009692854963392683,0.0005170758727941176,336.3919504255698,3.0589749829276442,2.339094710972315,17.53280018487494,20.590836132297195,-2.601345263319618
8400000000.0,8.4,4.4,1.6,10.859992845007943,7.827196617412465,9.249844774415442,0.7113240785014886,3.721807896327528,0.0009692854963392679,0.0005166699890299577,336.48383476020587,3.0589749829276442,2.3124611936038604,17.427196617412466,20.459992845007942,-2.600624246135557
8500000000.0,8.5,4.4,1.6,10.732228223301966,7.724052284051107,9.145770443228063,0.7108590795884778,3.7179450788403248,0.0009692854963392679,0.0005162680026625058,336.57488628715015,3.0589749829276442,2.2864426108070157,17.32405228405111,20.332228223301968,-2.5999101611034843
8600000000.0,8.6,4.4,1.6,10.607434871868222,7.6232821318819495,9.044070825070573,0.7103943465943122,3.7141257414151916,0.0009692854963392679,0.0005158698493336592,336.66511820246586,3.0589749829276442,2.2610177062676433,17.22328213188195,20.207434871868223,-2.599202893644045
8700000000.0,8.7,4.4,1.6,10.485510333111119,7.524804999652528,8.944664785526536,0.7099298929370035,3.71034907443613,0.0009692854963392683,0.00051547546619544,336.7545434023437,3.0589749829276442,2.236166196381634,17.12480499965253,20.08551033311112,-2.5985023318684557
8800000000.0,8.8,4.4,1.6,10.36635680659849,7.42854339723098,8.847474860509065,0.7094657316390424,3.7066142892366707,0.0009692854963392679,0.0005150847918640931,336.8431744919831,3.0589749829276442,2.2118687151272662,17.02854339723098,19.966356806598494,-2.597808366496677
8900000000.0,8.9,4.4,1.6,10.249880887423227,7.334423299916075,8.752427050595244,0.709001875339585,3.702920617408022,0.0009692854963392683,0.0005146977663758997,336.9310237941469,3.0589749829276442,2.188106762648811,16.934423299916077,19.84988088742323,-2.597120890778632
9000000000.0,9.0,4.4,1.6,10.135993322007414,7.2423739564394305,8.659450629051818,0.7085383363061942,3.699267310134932,0.0009692854963392683,0.0005143143311446243,337.01810335740856,3.0589749829276442,2.1648626572629546,16.84237395643943,19.735993322007413,-2.5964398004183464
9100000000.0,9.1,4.4,1.6,10.024608780007332,7.15232770960754,8.568477962499852,0.7080751264461559,3.6956536375579776,0.0009692854963392683,0.0005139344289205248,337.1044249641014,3.0589749829276442,2.142119490624963,16.752327709607542,19.624608780007332,-2.595764993500879
9200000000.0,9.2,4.4,1.6,9.915645641094208,7.06421982862275,8.479444343257525,0.7076122573173866,3.6920788881610322,0.0009692854963392683,0.0005135580037508602,337.1900001379846,3.0589749829276442,2.119861085814381,16.664219828622752,19.51564564109421,-2.5950963704219148
9300000000.0,9.3,4.4,1.6,9.809025795491047,6.977988352204899,8.392287832482806,0.7071497401389537,3.6885423681827594,0.0009692854963392683,0.000513185000941829,337.2748401516371,3.0589749829276442,2.0980719581207015,16.577988352204898,19.409025795491047,-2.5944338338199198
9400000000.0,9.4,4.4,1.6,9.70467445724114,6.89357394171006,8.306949113312497,0.7066875858012187,3.685043401051014,0.0009692854963392683,0.0005128153670218757,337.35895603359137,3.0589749829276442,2.076737278328124,16.49357394171006,19.30467445724114,-2.5937772885107258
9500000000.0,9.5,4.4,1.6,9.602519989270181,6.81091974351047,8.22337135326172,0.7062258048756248,3.6815813268391144,0.0009692854963392679,0.0005124490497063138,337.44235857521727,3.0589749829276442,2.05584283831543,16.410919743510473,19.20251998927018,-2.593126641424476
9600000000.0,9.6,4.4,1.6,9.50249373938195,6.729971259960993,8.141500075209276,0.7057644076241414,3.678155501742989,0.0009692854963392683,0.0005120859978631987,337.5250583373669,3.0589749829276442,2.035375018802319,16.329971259960995,19.10249373938195,-2.592481801544784
9700000000.0,9.7,4.4,1.6,9.404529886398631,6.650676228333089,8.061283036349844,0.7053034040083774,3.6747652975782534,0.0009692854963392685,0.0005117261614804081,337.60706565679067,3.0589749829276442,2.015320759087461,16.25067622833309,19.004529886398632,-2.5918426798500613
9800000000.0,9.8,4.4,1.6,9.308565295721095,6.572984507147769,7.982670114544533,0.7048428036983819,3.671410101296334,0.0009692854963392685,0.0005113694916338748,337.6883906523328,3.0589749829276442,1.9956675286361332,16.17298450714777,18.908565295721097,-2.5912091892568876
9900000000.0,9.9,4.4,1.6,9.214539383643102,6.496847969384919,7.905613201547198,0.7043826160811397,3.6680893145187827,0.0009692854963392679,0.0005110159404569247,337.7690432309158,3.0589749829276442,1.9764033003867996,16.09684796938492,18.8145393836431,-2.5905812445653664
10000000000.0,10.0,4.4,1.6,9.122393989806671,6.422220402088169,7.830066102625726,0.703922850268778,3.664802353088992,0.0009692854963392679,0.0005106654611106734,337.8490330933228,3.0589749829276442,1.9575165256564315,16.022220402088173,18.722393989806672,-2.5899587624063547
10100000000.0,10.1,4.4,1.6,9.032073257234329,6.349057411922536,7.755984442135525,0.7034635151064945,3.6615486466405294,0.0009692854963392679,0.0005103180077554411,337.92836973978615,3.0589749829276442,1.9389961105338813,15.949057411922537,18.63207325723433,-2.589341661190512
10200000000.0,10.2,4.4,1.6,8.943523519418305,6.2773163362767495,7.683325574637181,0.7030046191802158,3.6583276381813876,0.0009692854963392679,0.0005099735355231428,338.00706247538807,3.0589749829276442,1.9208313936592953,15.877316336276753,18.543523519418308,-2.588729861059094
10300000000.0,10.3,4.4,1.6,8.856693193987061,6.206956159533937,7.61204850118194,0.7025461708240016,3.655138783693446,0.0009692854963392685,0.000509632000490613,338.0851204152834,3.0589749829276442,1.903012125295485,15.80695615953394,18.45669319398706,-2.5881232838364143
10400000000.0,10.4,4.4,1.6,8.771532682506416,6.137937434163128,7.542113790417527,0.7020881781271996,3.6519815517465006,0.0009692854963392683,0.0005092933596538276,338.16255248975017,3.0589749829276442,1.8855284476043817,15.737937434163129,18.371532682506416,-2.587521852983887
10500000000.0,10.5,4.4,1.6,8.687994276006355,6.070222206310622,7.4734835041933545,0.7016306489413657,3.648855423126233,0.0009692854963392685,0.0005089575709029934,338.2393674490729,3.0589749829276442,1.8683708760483386,15.670222206310623,18.28799427600636,-2.586925493555648
10600000000.0,10.6,4.4,1.6,8.606032065855352,6.0037739455944275,7.406121127368333,0.7011735908869526,3.6457598904755315,0.0009692854963392683,0.0005086245929984593,338.31557386827035,3.0589749829276442,1.8515302818420833,15.603773945594428,18.206032065855354,-2.586334132155611
10700000000.0,10.7,4.4,1.6,8.525601859632404,5.9385574788271045,7.339991501546673,0.7007170113597843,3.6426944579486005,0.0009692854963392679,0.00050829438554743,338.3911801516667,3.0589749829276442,1.8349978753866683,15.538557478827105,18.125601859632404,-2.5857476968959747
10800000000.0,10.8,4.4,1.6,8.446661101672845,5.874538927412783,7.275060762487411,0.7002609175373139,3.6396586408773226,0.0009692854963392683,0.000507966908981437,338.4661945373188,3.0589749829276442,1.8187651906218527,15.474538927412786,18.046661101672846,-2.58516611735707
10900000000.0,10.9,4.4,1.6,8.369168797987772,5.811685648182642,7.211296280952012,0.6998053163846845,3.636651965449365,0.0009692854963392685,0.0005076421245345516,338.54062510130075,3.0589749829276442,1.802824070238003,15.411685648182644,17.969168797987773,-2.584589324548536
11000000000.0,11.0,4.4,1.6,8.293085445278793,5.7499661774503865,7.1486666067715685,0.699350214660591,3.633673968397541,0.0009692854963392683,0.0005073199942223003,338.6144797618521,3.0589749829276442,1.7871666516928921,15.349966177450387,17.893085445278796,-2.5840172508717396
11100000000.0,11.1,4.4,1.6,8.218372963789795,5.689350178084894,7.087141415930806,0.6988956189229563,3.630724196699971,0.0009692854963392679,0.0005070004808212595,338.6877662833963,3.0589749829276442,1.7717853539827015,15.289350178084895,17.8183729637898,-2.583449830083424
11200000000.0,11.2,4.4,1.6,8.144994633755958,5.629808389411737,7.026691460480588,0.6984415355344258,3.627802207290595,0.0009692854963392685,0.000506683547849308,338.7604922804314,3.0589749829276442,1.756672865120147,15.229808389411739,17.744994633755958,-2.582886997260508
11300000000.0,11.3,4.4,1.6,8.072915035227144,5.571312579768597,6.967288521103975,0.6979879706676893,3.62490756677962,0.0009692854963392683,0.0005063691595465014,338.832665221303,3.0589749829276442,1.7418221302759938,15.171312579768596,17.672915035227145,-2.5823286887660064
11400000000.0,11.4,4.4,1.6,8.002099991058486,5.513835501551819,6.908905362173087,0.697534930310634,3.6220398511835064,0.0009692854963392683,0.0005060572808565585,338.9042924318553,3.0589749829276442,1.7272263405432717,15.11383550155182,17.602099991058488,-2.5817748422160514
11500000000.0,11.5,4.4,1.6,7.932516512875368,5.4573508486027205,6.851515689145396,0.6970824202713378,3.6191986456641003,0.0009692854963392685,0.0005057478774089259,338.9753810989743,3.0589749829276442,1.712878922286349,15.057350848602722,17.532516512875368,-2.5812253964479126
11600000000.0,11.6,4.4,1.6,7.864132749833339,5.401833215792665,6.795094108158477,0.6966304461829056,3.6163835442765593,0.0009692854963392683,0.000505440915501403,339.0459382740205,3.0589749829276442,1.6987735270396191,15.001833215792667,17.464132749833343,-2.580680291489055
11700000000.0,11.7,4.4,1.6,7.796917940005703,5.347258060675542,6.739616087691857,0.6961790135081576,3.613594149725715,0.0009692854963392683,0.000505136362083312,339.1159708761563,3.0589749829276442,1.6849040219229643,14.947258060675543,17.396917940005704,-2.5801394685271446
11800000000.0,11.8,4.4,1.6,7.730842364242943,5.293601667085201,6.685057922173545,0.6957281275441723,3.6108300731305465,0.0009692854963392685,0.0005048341847391812,339.185485695575,3.0589749829276442,1.6712644805433863,14.893601667085202,17.330842364242944,-2.5796028698809685
11900000000.0,11.9,4.4,1.6,7.665877302358549,5.240841110563635,6.631396697417016,0.6952777934266904,3.608090933796445,0.0009692854963392683,0.0005045343516729333,339.2544893966312,3.0589749829276442,1.657849174354254,14.840841110563636,17.26587730235855,-2.579070438972275
12000000000.0,12.0,4.4,1.6,7.601994991505561,5.188954225513251,6.57861025778202,0.6948280161343847,3.6053763589949623,0.0009692854963392683,0.0005042368316925582,339.3229885208774,3.0589749829276442,1.644652564445505,14.788954225513251,17.201994991505565,-2.5785421202984504
12100000000.0,12.1,4.4,1.6,7.539168586617085,5.137919573973679,6.526677174959683,0.6943788004930017,3.602685983750769,0.0009692854963392683,0.000503941594195246,339.3909894900118,3.0589749829276442,1.6316692937399206,14.737919573973679,17.139168586617085,-2.5780178594060383
12200000000.0,12.2,4.4,1.6,7.477372122792355,5.087716415930053,6.475576718288806,0.6939301511793765,3.6000194506355223,0.0009692854963392685,0.0005036486091529736,339.45849860873733,3.0589749829276442,1.6188941795722016,14.687716415930055,17.077372122792358,-2.5774976028650576
12300000000.0,12.3,4.4,1.6,7.41658047951762,5.038324681065755,6.425288826516413,0.6934820727253289,3.5973764095684038,0.0009692854963392683,0.0005033578470985213,339.5255220675379,3.0589749829276442,1.6063222066291032,14.638324681065757,17.01658047951762,-2.576981298244089
12400000000.0,12.4,4.4,1.6,7.356769346618283,4.989724941878198,6.375794080921087,0.6930345695214437,3.5947565176230567,0.0009692854963392679,0.0005030692791119084,339.5920659453725,3.0589749829276442,1.5939485202302717,14.589724941878199,16.956769346618287,-2.5764688940861036
12500000000.0,12.5,4.4,1.6,7.297915191845338,4.941898388081509,6.327073679722981,0.6925876458207363,3.592159438840689,0.0009692854963392683,0.0005027828768072292,339.65813621229194,3.0589749829276442,1.5817684199307454,14.54189838808151,16.89791519184534,-2.5759603398850164
12600000000.0,12.6,4.4,1.6,7.239995230005295,4.894826802224659,6.279109413709087,0.6921413057422136,3.5895848440491087,0.0009692854963392679,0.0005024986123198792,339.7237387319799,3.0589749829276442,1.5697773534272716,14.49482680222466,16.839995230005297,-2.575455586062923
12700000000.0,12.7,4.4,1.6,7.182987393548561,4.848492536458252,6.231883643006905,0.6916955532743267,3.5870324106874723,0.0009692854963392679,0.0005022164582941566,339.7888792642197,3.0589749829276442,1.5579709107517263,14.448492536458254,16.78298739354856,-2.574954583948017
12800000000.0,12.8,4.4,1.6,7.126870304536462,4.802878490387192,6.185379274943845,0.6912503922783267,3.5845018226365326,0.0009692854963392683,0.0005019363878712234,339.8535634672925,3.0589749829276442,1.5463448187359612,14.402878490387193,16.72687030453646,-2.574457285753135
12900000000.0,12.9,4.4,1.6,7.071623247912149,4.757968089950491,6.13957974293353,0.6908058264915198,3.58199277005418,0.0009692854963392685,0.000501658374677417,339.91779690030626,3.0589749829276442,1.5348949357333825,14.35796808995049,16.671623247912148,-2.573963644554937
13000000000.0,13.0,4.4,1.6,7.017226146005133,4.713745267272931,6.09446898633379,0.6903618595304291,3.579504949216094,0.0009692854963392679,0.0005013823928129003,339.98158502545886,3.0589749829276442,1.5236172465834474,14.313745267272932,16.617226146005134,-2.573473614273687
13100000000.0,13.1,4.4,1.6,6.963659534203567,4.670194441436833,6.050031431224565,0.6899184948938659,3.577038062361302,0.0009692854963392685,0.0005011084168406364,340.04493321023716,3.0589749829276442,1.5125078578061413,14.270194441436836,16.56365953420357,-2.5729871496536156
13200000000.0,13.2,4.4,1.6,6.910904537732328,4.6273005001251555,6.006251972056981,0.6894757359659127,3.5745918175424825,0.0009692854963392685,0.0005008364217756764,340.107846729557,3.0589749829276442,1.5015629930142453,14.227300500125157,16.51090453773233,-2.572504206243828
13300000000.0,13.3,4.4,1.6,6.8589428494787015,4.585048782090205,5.963115954127849,0.689033586018822,3.5721659284808363,0.0009692854963392683,0.0005005663830747561,340.17033076784,3.0589749829276442,1.4907789885319622,14.185048782090206,16.458942849478703,-2.5720247403797774
