Freq_GHz,S11_GPR_dB,Uncertainty_dB
16.900000000000013,4.9423558512431836,0.006346804947366811
17.000000000000014,4.901342600133472,0.00634758176534529
17.100000000000012,4.868698229085833,0.0063490839809858405
17.200000000000014,4.84353766800253,0.006351332242310421
17.30000000000001,4.824890708089962,0.006354133056290269
17.400000000000013,4.811726810717538,0.006357104440060706
17.500000000000014,4.802980978135817,0.006359771261907275
17.600000000000012,4.797580020938353,0.006361714169462043
17.700000000000014,4.794468555880718,0.006362734409673836
17.80000000000001,4.792634084814504,0.006362982126921401
17.900000000000013,4.791130540249592,0.0063629940219918964
18.000000000000014,4.789099734103317,0.006363601841989566
18.100000000000016,4.785790211743933,0.006365706926722989
18.200000000000014,4.7805730912992,0.0063699635186896
18.30000000000001,4.77295455586931,0.006376463059151386
18.400000000000013,4.762584761007993,0.006384544878633228
18.500000000000014,4.7492630187256,0.006392855680944485
18.600000000000016,4.73293921938062,0.006399728586153089
18.700000000000014,4.7137115512651135,0.006403854181321584
18.800000000000015,4.6918206716915565,0.00640508713373885
18.900000000000013,4.667640570407963,0.006405098033041775
19.000000000000014,4.641666443950102,0.006407478803099013
19.100000000000016,4.614499966180022,0.0064169075007787105
19.200000000000014,4.586832394255341,0.006437182603947598
19.300000000000015,4.559425989551244,0.006468460100225994
19.400000000000013,4.5330942589945415,0.006504875818426548
19.500000000000014,4.508681533694826,0.00653475927825335
19.600000000000016,4.487042398938745,0.006546776930796498
19.700000000000014,4.469021473228133,0.006546985378656878
19.800000000000015,4.455434005141584,0.006593853985919081
19.900000000000016,4.4470477167553355,0.006853606540501565
20.000000000000014,4.444566272810923,0.007640360104459111
